traceability_id,feature_id,feature_category,feature_name,subfeature_name,phase_class,stage5a_class,external_source_type,priority,verification_question,why_verification_is_needed,manual_id,pdf_page,book_page,section,screen_name,manual_evidence_summary,explicit_standard_name,explicit_standard_edition,historical_edition_status,target_edition_status,numeric_value_present,formula_present,table_present,ocr_risk,blocking_for_design,related_feature_ids,stage5b_action,notes,status
T5A-0248,F4-P4-017,lateral_bracing,横構細長比一次部材変更,src:F4-4-017,Phase1_optional,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,標準的な骨組み・形鋼選定の実務推奨をデザインデータブック等で確認する。,実務配置の参考,MAN-011,16,NONE,3.9細長比を一次部材にする方法,NONE,横構タグの主桁曲線による二次応力を◎考慮する(軸力を入力)を選択、軸力は入力しない,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0249,F4-P4-018,support_stiffener,支点上補剛材設計,src:F4-4-018,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「支点上補剛材設計」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,4,NONE,2.支点上補剛材の設計,NONE,支点上補剛材プログラムを起動、沓タイプ・補剛材タイプ・断面推定or指定・補剛材材質がデフォルト入力可能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0250,F4-P4-019,support_stiffener,支点上補剛材入力項目,src:F4-4-019,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「支点上補剛材入力項目」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,4,NONE,2.1入力項目について,NONE,沓タイプ（ソールプレート入力で幅・長さ・ボス孔径入力可）、補剛材タイプ（タイプ2,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0251,F4-P4-020,support_stiffener,支点上補剛材グループ番号,src:F4-4-020,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「支点上補剛材グループ番号」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,5,NONE,2.2グループ番号について,NONE,グループ番号で支点上補剛材タイプをグルーピング、正の数字で代表部材、負の数字でグルーピング部材,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0252,F4-P4-021,support_stiffener,支点上補剛材計算条件,src:F4-4-021,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「支点上補剛材計算条件」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,6,NONE,2.3計算条件の入力について,NONE,設計条件-溶接条件の入力と基本条件の入力の2項目、最大すみ肉溶接サイズはメーカーによる,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0253,F4-P4-022,support_stiffener,支点上補強リブ照査,src:F4-4-022,Phase1_optional,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「支点上補強リブ照査」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,6,NONE,2.4支点上補強リブについて,NONE,設計条件-基本条件の入力-補強リブの照査有無で照査を選択、計算条件が入力可能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0254,F4-P4-023,intermediate_stiffener,中間補剛材設計,src:F4-4-023,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「中間補剛材設計」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,8,NONE,3.中間補剛材の設計,NONE,中間補剛材プログラムを起動、設計条件・補剛材断面の指定等は設計条件-基本条件入力,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0255,F4-P4-024,intermediate_stiffener,中間補剛材格点断面指定,src:F4-4-024,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「中間補剛材格点断面指定」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,9,NONE,3.1格点補剛材断面の指定,NONE,格点補剛材断面は未指定のため個別指定、剛性照査されないため中間補剛材剛性照査結果を反映,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0256,F4-P4-025,intermediate_stiffener,中間補剛材計算書書式,src:F4-4-025,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「中間補剛材計算書書式」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,10,NONE,3.2設計計算書について,NONE,詳細計算書とサマリー計算書の出力が可能、照査数等を考慮し選択,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0257,F4-P4-026,intermediate_stiffener,水平補剛材ラップ照査,src:F4-4-026,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「水平補剛材ラップ照査」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,11,NONE,4.ラップ照査,NONE,ラップ範囲決定方法として自動（最低パネル指定）と任意指定がある,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0258,F4-P4-027,intermediate_stiffener,水平補剛材ラップ照査計算書内容,src:F4-4-027,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「水平補剛材ラップ照査計算書内容」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-012,12,NONE,4.2水平補剛材ラップ照査計算書の内容について,NONE,応力図とラップ照査計算書が含まれる、座屈照査範囲の説明あり,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0259,F4-P4-028,floor_system,床組設計ボタン説明,src:F4-4-028,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,床組/横桁「床組設計ボタン説明」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,床組はPhase1必須候補,MAN-002,8,NONE,2.1(2)実行ボタンについて,NONE,横桁設計：横桁断面・添接形状・補剛材の設計、対傾構・横構：対傾構断面・連結形状・横構断面・連結形状の設計,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0260,F4-P4-029,support_stiffener,支点補剛材ボタン説明,src:F4-4-029,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「支点補剛材ボタン説明」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-002,8,NONE,2.1(2)実行ボタンについて,NONE,支点補剛材：支点上補剛材の設計、補剛材：中間補剛材および水平補剛材の設計、ラップ照査：水平補剛材ラップ範囲の設計,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0261,F4-P4-030,support_condition,支承条件データ,src:F4-4-030,Phase1_required,PROJECT_DECISION,APOLLO_MANUAL_ONLY,P1,支承条件の入力値（固定/可動等）は工事条件として設計者が与える。基準は制約を与えても一意には定めない。,マニュアルに設計未使用の記載がある件は注記,MAN-005,12,NONE,3.4支承条件データ,NONE,支点条件はチェックリストのみ反映、設計としては入力値を使用していない,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0262,F4-P4-030,support_condition,支承条件データ,src:F4-4-030,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_SUBSTRUCTURE,P2,支承条件のモデル化が下部構造・支承の示方書規定とどう関係するか確認する（支承設計そのものは別モジュールの可能性）。,支承設計範囲の境界確認,MAN-005,12,NONE,3.4支承条件データ,NONE,支点条件はチェックリストのみ反映、設計としては入力値を使用していない,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0263,F4-P4-031,floor_system,床組データ横桁基本寸法,src:F4-4-031,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,床組/横桁「床組データ横桁基本寸法」の設計・断面力取扱いに関する道路橋示方書規定を確認する。,床組はPhase1必須候補,MAN-005,27,NONE,5.5床組データ,NONE,横桁高さ関係および添接位置が入力可能、基本寸法の指定方法で◎全部材指定とすると個別入力可,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0264,F4-P4-032,stiffener,垂直補剛材データ,src:F4-4-032,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「垂直補剛材データ」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-005,26,NONE,5.4(1)垂直補剛材,NONE,各パネルの垂直補剛材本数を入力（パネル内4@の場合は3と入力）、省力化方式で任意位置配置可,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,YES,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0265,F4-P4-033,stiffener,水平補剛材データ,src:F4-4-033,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P0,補剛材「水平補剛材データ」の要否・寸法・間隔に関する道路橋示方書規定を確認する。,補剛材は座屈関連で基準必須,MAN-005,26,NONE,5.4(2)水平補剛材,NONE,水平補剛材段数変化数と水平補剛材断面を入力（1段の場合は1と入力）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,YES,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0266,F4-P4-034,floor_system_force,floor_system_force,src:F4-4-034,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0267,F4-P4-035,longitudinal_girder,longitudinal_girder,src:F4-4-035,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0268,F4-P4-036,diaphragm,diaphragm,src:F4-4-036,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0269,F4-P4-037,support_diaphragm,support_diaphragm,src:F4-4-037,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0270,F4-P4-038,intermediate_diaphragm,intermediate_diaphragm,src:F4-4-038,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0271,F4-P4-039,bearing,bearing,src:F4-4-039,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0272,F4-P4-040,member_grouping,member_grouping,src:F4-4-040,unknown,UNKNOWN,UNKNOWN,P3,マニュアル抽出が不足しており、外部照合の要否を確定できない。追加でAPOLLOマニュアル該当章を確認する。,Stage4で当該カテゴリの明示記述が不足,UNKNOWN,NONE,NONE,NONE,NONE,NONE,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,MEDIUM,NO,NONE,MANUAL_REREAD_THEN_CLASSIFY,candidate_hint=NO,NEEDS_REVIEW
T5A-0273,F4-P5-001,analysis_input_generation,解析データ作成,src:F4-5-001,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-007,4,NONE,第6章 格子解析,NONE,「解析データ作成」: 自動設計のデータより APOLLO Analyzer 入力データを自動生成,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0274,F4-P5-001,analysis_input_generation,解析データ作成,src:F4-5-001,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-007,4,NONE,第6章 格子解析,NONE,「解析データ作成」: 自動設計のデータより APOLLO Analyzer 入力データを自動生成,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0275,F4-P5-002,analysis_input_generation,主桁仮定剛度,src:F4-5-002,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-007,4,NONE,2.1 主桁仮定剛度,NONE,剛度入力方法を選択し、各パネル毎の仮定剛度を指定して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0276,F4-P5-002,analysis_input_generation,主桁仮定剛度,src:F4-5-002,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-007,4,NONE,2.1 主桁仮定剛度,NONE,剛度入力方法を選択し、各パネル毎の仮定剛度を指定して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0277,F4-P5-003,analysis_input_generation,横桁・対傾構仮定剛度,src:F4-5-003,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-007,5,NONE,2.2 横桁・対傾構仮定剛度,NONE,剛度入力方法を選択し、各横桁毎の仮定剛度を指定して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0278,F4-P5-003,analysis_input_generation,横桁・対傾構仮定剛度,src:F4-5-003,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-007,5,NONE,2.2 横桁・対傾構仮定剛度,NONE,剛度入力方法を選択し、各横桁毎の仮定剛度を指定して下さい。,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0279,F4-P5-004,analysis_input_generation,仮定鋼重,src:F4-5-004,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-007,5,NONE,2.3 仮定鋼重,NONE,仮定鋼重を指定して下さい。（実鋼重とは、コントロール画面「鋼重計算」にて算出した概算値となっています。）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0280,F4-P5-004,analysis_input_generation,仮定鋼重,src:F4-5-004,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-007,5,NONE,2.3 仮定鋼重,NONE,仮定鋼重を指定して下さい。（実鋼重とは、コントロール画面「鋼重計算」にて算出した概算値となっています。）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0281,F4-P5-005,analysis_model,Analyzer骨組み任意指定,src:F4-5-005,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P1,解析データ作成・節点/要素/支点変更はAPOLLO-Analyzer連携仕様。物理形式はUnknownのまま Stage5Bでファイル証拠を探す。,ソフト連携・モデル操作,MAN-007,6,NONE,2.4 Analyzer骨組み任意指定,NONE,"Analyzer 荷重載荷位置データの出力方法 にて、◎x,y,z 座標で指定＋骨組み任意指定 を選択する事により、任意骨組みの解析データが作成可能です",NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0282,F4-P5-005,analysis_model,Analyzer骨組み任意指定,src:F4-5-005,Phase1_required,STANDARD_TRACEABILITY_REQUIRED,RBS_STEEL,P1,平面格子モデルで扱う部材剛度・支点条件の理想化が、鋼橋の静的解析として道路橋示方書の適用範囲・モデル化前提と整合するかを確認する。,解析モデル化は基準の適用条件確認が必要,MAN-007,6,NONE,2.4 Analyzer骨組み任意指定,NONE,"Analyzer 荷重載荷位置データの出力方法 にて、◎x,y,z 座標で指定＋骨組み任意指定 を選択する事により、任意骨組みの解析データが作成可能です",NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
