orphan_id,candidate_id_or_source_id,entity_id,description,reason,notes
ORPH-C-001,GEO-005,ENT-LINE-ACL,alignment.station candidate has empty source_record_ids (station not extracted in Phase 2-I).,Candidate with no linkable source record (per source_to_candidate_contract section 4).,adoption_status=HUMAN_CONFIRMATION_REQUIRED; phase3_action=HUMAN_VALIDATION.
ORPH-S-0421,DWG-EL-S074-007,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0422,DWG-EL-S074-008,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0423,DWG-EL-S074-009,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0424,DWG-EL-S074-010,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0425,DWG-EL-S074-011,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0426,DWG-EL-S074-012,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0427,DWG-EL-S074-013,,drawing_sheet_element calc_pdf_p76 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0428,DWG-EL-S075-001,,drawing_sheet_element calc_pdf_p77 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0429,DWG-EL-S075-002,,drawing_sheet_element calc_pdf_p77 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0430,DWG-EL-S075-003,,drawing_sheet_element calc_pdf_p77 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0431,DWG-EL-S076-001,,drawing_sheet_element calc_pdf_p78 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0432,DWG-EL-S076-002,,drawing_sheet_element calc_pdf_p78 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0433,DWG-EL-S077-001,,drawing_sheet_element calc_pdf_p79 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0434,DWG-EL-S077-002,,drawing_sheet_element calc_pdf_p79 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0435,DWG-EL-S078-001,,drawing_sheet_element calc_pdf_p80 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0436,DWG-EL-S078-002,,drawing_sheet_element calc_pdf_p80 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0437,DWG-EL-S079-001,,drawing_sheet_element calc_pdf_p81 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0438,DWG-EL-S079-002,,drawing_sheet_element calc_pdf_p81 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0439,DWG-EL-S080-001,,drawing_sheet_element calc_pdf_p82 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0440,DWG-EL-S080-002,,drawing_sheet_element calc_pdf_p82 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0441,DWG-EL-S080-003,,drawing_sheet_element calc_pdf_p82 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0442,DWG-EL-S080-004,,drawing_sheet_element calc_pdf_p82 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0443,DWG-EL-S081-001,,drawing_sheet_element calc_pdf_p83 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0444,DWG-EL-S081-002,,drawing_sheet_element calc_pdf_p83 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0445,DWG-EL-S081-003,,drawing_sheet_element calc_pdf_p83 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0446,DWG-EL-S082-001,,drawing_sheet_element calc_pdf_p84 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0447,DWG-EL-S082-002,,drawing_sheet_element calc_pdf_p84 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0448,DWG-EL-S082-003,,drawing_sheet_element calc_pdf_p84 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0449,DWG-EL-S082-004,,drawing_sheet_element calc_pdf_p84 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0450,DWG-EL-S083-001,,drawing_sheet_element calc_pdf_p85 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0451,DWG-EL-S083-002,,drawing_sheet_element calc_pdf_p85 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0452,DWG-EL-S084-001,,drawing_sheet_element calc_pdf_p86 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0453,DWG-EL-S084-002,,drawing_sheet_element calc_pdf_p86 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0454,DWG-EL-S085-001,,drawing_sheet_element calc_pdf_p87 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0455,DWG-EL-S085-002,,drawing_sheet_element calc_pdf_p87 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0456,DWG-EL-S085-003,,drawing_sheet_element calc_pdf_p87 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0457,DWG-EL-S085-004,,drawing_sheet_element calc_pdf_p87 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0458,DWG-EL-S085-005,,drawing_sheet_element calc_pdf_p87 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0459,DWG-EL-S085-006,,drawing_sheet_element calc_pdf_p87 section=sheets_045_088,"Generic drawing sheet element (DWG-EL-*, Phase 2-I sheet_elements.csv) not elevated to a drawing candidate; drawing layer elevates dimensions/annotations/members/tables/title-blocks/references/views/sheets only.",Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
