golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-RPT-1041,report,report.layout.CH1-PE-029,ENT-LINE-ACL,現場継手: トルシア型高力ボルト接合 M22(S10T),,,,NOTE,CH1-PE-029,RP-034,calc_pdf_p7,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'design_condition'.
G-RPT-1042,report,report.layout.CH1-PE-030,ENT-LINE-ACL,本橋の設計について: 非合成桁を主体とし、合成断面の照査を行う。,,,,NOTE,CH1-PE-030,RP-035,calc_pdf_p7,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'design_note'.
G-RPT-1043,report,report.layout.CH1-PE-031,ENT-LINE-ACL,本橋の支承について: 機能分離型支承と荷重調整型支承の形式比較,,,,NOTE,CH1-PE-031,RP-036,calc_pdf_p7,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'design_note'.
G-RPT-1044,report,report.layout.CH1-PE-032,ENT-LINE-ACL,1.2 上部工構造一般図,,,,text,CH1-PE-032,RP-037,calc_pdf_p8,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_title'.
G-RPT-1045,report,report.layout.CH1-PE-033,ENT-LINE-ACL,旭高架橋 Aランプ PU15-AR2 上部工構造一般図(その1) S=1:200,,,,text,CH1-PE-033,RP-039,calc_pdf_p8,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'drawing_title'.
G-RPT-1046,report,report.layout.CH1-PE-034,ENT-LINE-ACL,旭高架橋 Aランプ PU15-AR2 上部工構造一般図(その2) S=1:50,,,,text,CH1-PE-034,RP-040,calc_pdf_p9,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'drawing_title'.
G-RPT-1047,report,report.layout.CH1-PE-035,ENT-LINE-ACL,端支点 PU15(S1) / 端支点 AR2(S2) / 中間支点 PR1 / 中間支点 PR2,,,,text,CH1-PE-035,RP-041,calc_pdf_p9,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'drawing_section'.
G-RPT-1048,report,report.layout.CH1-PE-036,ENT-LINE-ACL,1.3 基本寸法一覧,,,,text,CH1-PE-036,RP-042,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_title'.
G-RPT-1049,report,report.layout.CH1-PE-037,ENT-LINE-ACL,主桁支間長,,,,text,CH1-PE-037,RP-044,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1050,report,report.layout.CH1-PE-038,ENT-LINE-ACL,主桁格間長,,,,text,CH1-PE-038,RP-046,calc_pdf_p10,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1051,report,report.layout.CH1-PE-039,ENT-LINE-ACL,横断間隔長,,,,text,CH1-PE-039,RP-048,calc_pdf_p11,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1052,report,report.layout.CH2-PE-001,ENT-LINE-ACL,第2章 合成床版の設計,,,,text,CH2-PE-001,RP-153,calc_pdf_p16,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'chapter_title'.
G-RPT-1053,report,report.layout.CH2-PE-002,ENT-LINE-ACL,計算はノーズ部を考慮しない標準幅員で行う。,,,,NOTE,CH2-PE-002,RP-155,calc_pdf_p16,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'note'.
G-RPT-1054,report,report.layout.CH2-PE-003,ENT-LINE-ACL,2.1 一般部,,,,text,CH2-PE-003,RP-156,calc_pdf_p17,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_title'.
G-RPT-1055,report,report.layout.CH2-PE-004,ENT-LINE-ACL,合成床版設計計算書,,,,text,CH2-PE-004,RP-158,calc_pdf_p17,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'design_calc_title'.
G-RPT-1056,report,report.layout.CH2-PE-005,ENT-LINE-ACL,§1. 設計条件,,,,text,CH2-PE-005,RP-159,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1057,report,report.layout.CH2-PE-006,ENT-LINE-ACL,1-1 各部構成,,,,text,CH2-PE-006,RP-161,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1058,report,report.layout.CH2-PE-007,ENT-LINE-ACL,1-2 荷重,,,,text,CH2-PE-007,RP-163,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1059,report,report.layout.CH2-PE-008,ENT-LINE-ACL,1-3 材料,,,,text,CH2-PE-008,RP-165,calc_pdf_p18,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1060,report,report.layout.CH2-PE-009,ENT-LINE-ACL,§2. 断面寸法,,,,text,CH2-PE-009,RP-167,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1061,report,report.layout.CH2-PE-010,ENT-LINE-ACL,2-1 合成床版厚,,,,text,CH2-PE-010,RP-169,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1062,report,report.layout.CH2-PE-011,ENT-LINE-ACL,2-2 鋼材寸法,,,,text,CH2-PE-011,RP-171,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1063,report,report.layout.CH2-PE-012,ENT-LINE-ACL,2-3 スタッド,,,,text,CH2-PE-012,RP-173,calc_pdf_p19,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1064,report,report.layout.CH2-PE-013,ENT-LINE-ACL,2-4 鉄筋配置,,,,text,CH2-PE-013,RP-175,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1065,report,report.layout.CH2-PE-014,ENT-LINE-ACL,§3. 断面力の計算,,,,text,CH2-PE-014,RP-177,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1066,report,report.layout.CH2-PE-015,ENT-LINE-ACL,3-1 支間部,,,,text,CH2-PE-015,RP-179,calc_pdf_p20,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1067,report,report.layout.CH2-PE-016,ENT-LINE-ACL,3-1-1 合成前断面,,,,text,CH2-PE-016,RP-181,calc_pdf_p21,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1068,report,report.layout.CH2-PE-017,ENT-LINE-ACL,3-1-2 合成後断面,,,,text,CH2-PE-017,RP-183,calc_pdf_p21,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1069,report,report.layout.CH2-PE-018,ENT-LINE-ACL,3-2 張出部,,,,text,CH2-PE-018,RP-185,calc_pdf_p22,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1070,report,report.layout.CH2-PE-019,ENT-LINE-ACL,3-2-3 張出-ハンチ折れ点,,,,text,CH2-PE-019,RP-187,calc_pdf_p27,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1071,report,report.layout.CH2-PE-020,ENT-LINE-ACL,3-3 断面力の集計,,,,text,CH2-PE-020,RP-189,calc_pdf_p29,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1072,report,report.layout.CH2-PE-021,ENT-LINE-ACL,§4. 疲労に対する耐久性能の照査,,,,text,CH2-PE-021,RP-191,calc_pdf_p30,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1073,report,report.layout.CH2-PE-022,ENT-LINE-ACL,4-5 ずれ止めの照査,,,,text,CH2-PE-022,RP-193,calc_pdf_p38,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1074,report,report.layout.CH2-PE-023,ENT-LINE-ACL,§5. 耐荷性能の照査,,,,text,CH2-PE-023,RP-195,calc_pdf_p41,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_title'.
G-RPT-1075,report,report.layout.CH2-PE-024,ENT-LINE-ACL,2.2 桁端部,,,,text,CH2-PE-024,RP-197,calc_pdf_p70,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_title'.
G-RPT-1076,report,report.layout.CH2-PE-025,ENT-LINE-ACL,第2章 終了,,,,text,CH2-PE-025,RP-199,calc_pdf_p114,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'page_end'.
G-RPT-1077,report,report.layout.CAL-P00115-CAL-SEC-3.1-001,ENT-LINE-ACL,第3章 非合成桁の設計,,,,text,CAL-P00115-CAL-SEC-3.1-001,RP-294,calc_pdf_p115,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
G-RPT-1078,report,report.layout.CAL-P00116-CAL-SEC-3.1-001,ENT-LINE-ACL,3.1 主構断面力の計算,,,,text,CAL-P00116-CAL-SEC-3.1-001,RP-297,calc_pdf_p116,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
G-RPT-1079,report,report.layout.CAL-P00117-CAL-SEC-3.1.1-001,ENT-LINE-ACL,3.1.1 解析方針,,,,text,CAL-P00117-CAL-SEC-3.1.1-001,RP-299,calc_pdf_p117,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1080,report,report.layout.CAL-P00117-CAL-SEC-3.1.1-002,ENT-LINE-ACL,解析方法: 主桁/横桁を骨組とした平面格子構造物として変形法による,,,,NOTE,CAL-P00117-CAL-SEC-3.1.1-002,RP-301,calc_pdf_p117,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1081,report,report.layout.CAL-P00117-CAL-SEC-3.1.1-003,ENT-LINE-ACL,解析プログラム: 鋼橋自動設計システム APOLLO Analyzer 株式会社横河技術情報,,,,NOTE,CAL-P00117-CAL-SEC-3.1.1-003,RP-302,calc_pdf_p117,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1082,report,report.layout.CAL-P00118-CAL-SEC-3.1.2-001,ENT-LINE-ACL,3.1.2 荷重強度,,,,text,CAL-P00118-CAL-SEC-3.1.2-001,RP-303,calc_pdf_p118,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1083,report,report.layout.CAL-P00118-CAL-SEC-3.1.2-002,ENT-LINE-ACL,標準断面図,,,,figure,CAL-P00118-CAL-SEC-3.1.2-002,RP-305,calc_pdf_p118,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1084,report,report.layout.CAL-P00119-CAL-SEC-3.1.2-001,ENT-LINE-ACL,(2) 死荷重,,,,text,CAL-P00119-CAL-SEC-3.1.2-001,RP-306,calc_pdf_p119,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1085,report,report.layout.CAL-P00119-CAL-SEC-3.1.2-002,ENT-LINE-ACL,死荷重一覧表,,,,text,CAL-P00119-CAL-SEC-3.1.2-002,RP-308,calc_pdf_p119,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1086,report,report.layout.CAL-P00121-CAL-SEC-3.1.2-001,ENT-LINE-ACL,1) 死荷重詳細計算 A) ハンチ荷重,,,,text,CAL-P00121-CAL-SEC-3.1.2-001,RP-309,calc_pdf_p121,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1087,report,report.layout.CAL-P00121-CAL-SEC-3.1.2-002,ENT-LINE-ACL,B) 壁高欄荷重,,,,text,CAL-P00121-CAL-SEC-3.1.2-002,RP-311,calc_pdf_p121,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1088,report,report.layout.CAL-P00122-CAL-SEC-3.1.2-001,ENT-LINE-ACL,C) 左側壁高欄の荷重載荷,,,,text,CAL-P00122-CAL-SEC-3.1.2-001,RP-313,calc_pdf_p122,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1089,report,report.layout.CAL-P00122-CAL-SEC-3.1.2-002,ENT-LINE-ACL,D) 左側遮音壁の荷重載荷,,,,text,CAL-P00122-CAL-SEC-3.1.2-002,RP-315,calc_pdf_p122,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1090,report,report.layout.CAL-P00123-CAL-SEC-3.1.2-001,ENT-LINE-ACL,E) ノーズ部,,,,text,CAL-P00123-CAL-SEC-3.1.2-001,RP-317,calc_pdf_p123,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1091,report,report.layout.CAL-P00123-CAL-SEC-3.1.2-002,ENT-LINE-ACL,ノーズ部壁高欄断面図,,,,figure,CAL-P00123-CAL-SEC-3.1.2-002,RP-319,calc_pdf_p123,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1092,report,report.layout.CAL-P00124-CAL-SEC-3.1.2-001,ENT-LINE-ACL,a) ノーズ部の地覆荷重および壁高欄荷重(ガードレール含む),,,,text,CAL-P00124-CAL-SEC-3.1.2-001,RP-320,calc_pdf_p124,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1093,report,report.layout.CAL-P00125-CAL-SEC-3.1.2-001,ENT-LINE-ACL,b) 床版拡幅部荷重,,,,text,CAL-P00125-CAL-SEC-3.1.2-001,RP-322,calc_pdf_p125,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1094,report,report.layout.CAL-P00125-CAL-SEC-3.1.2-002,ENT-LINE-ACL,ノーズ部地覆等の格点荷重,,,,text,CAL-P00125-CAL-SEC-3.1.2-002,RP-324,calc_pdf_p125,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1095,report,report.layout.CAL-P00126-CAL-SEC-3.1.2-001,ENT-LINE-ACL,F) ノーズ部の床版打下ろし荷重,,,,text,CAL-P00126-CAL-SEC-3.1.2-001,RP-325,calc_pdf_p126,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1096,report,report.layout.CAL-P00126-CAL-SEC-3.1.2-002,ENT-LINE-ACL,ノーズ部床版打下ろし断面図,,,,figure,CAL-P00126-CAL-SEC-3.1.2-002,RP-327,calc_pdf_p126,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1097,report,report.layout.CAL-P00127-CAL-SEC-3.1.2-001,ENT-LINE-ACL,a) ノーズ部の打下ろし荷重(詳細),,,,text,CAL-P00127-CAL-SEC-3.1.2-001,RP-328,calc_pdf_p127,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1098,report,report.layout.CAL-P00128-CAL-SEC-3.1.2-001,ENT-LINE-ACL,ノーズ部打下ろし荷重(続き),,,,text,CAL-P00128-CAL-SEC-3.1.2-001,RP-330,calc_pdf_p128,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1099,report,report.layout.CAL-P00128-CAL-SEC-3.1.2-002,ENT-LINE-ACL,ノーズ部打下ろし荷重の格点荷重,,,,text,CAL-P00128-CAL-SEC-3.1.2-002,RP-332,calc_pdf_p128,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1100,report,report.layout.CAL-P00129-CAL-SEC-3.1.2-001,ENT-LINE-ACL,G) 床版打下し荷重 <桁端部 S1側>,,,,text,CAL-P00129-CAL-SEC-3.1.2-001,RP-333,calc_pdf_p129,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1101,report,report.layout.CAL-P00130-CAL-SEC-3.1.2-001,ENT-LINE-ACL,<桁端部 S2側>,,,,text,CAL-P00130-CAL-SEC-3.1.2-001,RP-335,calc_pdf_p130,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1102,report,report.layout.CAL-P00131-CAL-SEC-3.1.2-001,ENT-LINE-ACL,"<中間支点部 PR1,PR2>",,,,text,CAL-P00131-CAL-SEC-3.1.2-001,RP-337,calc_pdf_p131,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1103,report,report.layout.CAL-P00131-CAL-SEC-3.1.2-002,ENT-LINE-ACL,床版打下し荷重格点荷重一覧,,,,text,CAL-P00131-CAL-SEC-3.1.2-002,RP-339,calc_pdf_p131,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1104,report,report.layout.CAL-P00132-CAL-SEC-3.1.2-001,ENT-LINE-ACL,H) 桁端部荷重 <S1側>,,,,text,CAL-P00132-CAL-SEC-3.1.2-001,RP-340,calc_pdf_p132,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1105,report,report.layout.CAL-P00132-CAL-SEC-3.1.2-002,ENT-LINE-ACL,<S2側>,,,,text,CAL-P00132-CAL-SEC-3.1.2-002,RP-342,calc_pdf_p132,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1106,report,report.layout.CAL-P00133-CAL-SEC-3.1.2-001,ENT-LINE-ACL,I) 巻き立てコンクリート荷重,,,,text,CAL-P00133-CAL-SEC-3.1.2-001,RP-344,calc_pdf_p133,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1107,report,report.layout.CAL-P00133-CAL-SEC-3.1.2-002,ENT-LINE-ACL,巻き立てコンクリート寸法表,,,,text,CAL-P00133-CAL-SEC-3.1.2-002,RP-346,calc_pdf_p133,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1108,report,report.layout.CAL-P00134-CAL-SEC-3.1.2-001,ENT-LINE-ACL,巻き立てコンクリート荷重 S1側 AG1=215kN AG2=215kN,,,,NOTE,CAL-P00134-CAL-SEC-3.1.2-001,RP-347,calc_pdf_p134,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1109,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-001,ENT-LINE-ACL,巻き立てコンクリート荷重 S2側/PR1/PR2,,,,NOTE,CAL-P00135-CAL-SEC-3.1.2-001,RP-348,calc_pdf_p135,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1110,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-002,ENT-LINE-ACL,(3) 活荷重 (a) 活荷重,,,,text,CAL-P00135-CAL-SEC-3.1.2-002,RP-349,calc_pdf_p135,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1111,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-003,ENT-LINE-ACL,(b) 衝撃係数,,,,text,CAL-P00135-CAL-SEC-3.1.2-003,RP-351,calc_pdf_p135,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1112,report,report.layout.CAL-P00135-CAL-SEC-3.1.2-004,ENT-LINE-ACL,衝撃係数一覧,,,,text,CAL-P00135-CAL-SEC-3.1.2-004,RP-353,calc_pdf_p135,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
